Provinsi;Kabupaten;Kode;Nama;Alamat;Kode_prov;Kode_kab
B A L I;KOTA DENPASAR;5171155;RSU Bhakti Rahayu;Jl. Gatot Subroto II /11 Denpasar;51;5171
B A L I;KOTA DENPASAR;5171170;RS Graha Asih;Jl. IG Ngurah Rai 33 Kuta Bali;51;5171
B A L I;KOTA DENPASAR;5171217S;RS Surya Husada Ubung;Jl. Cokroaminoto No. 356 Denpasar;51;5171
B A L I;KOTA DENPASAR;5171192;RSU Prima Cipta;Jl. P Serangan 9X Denpasar Bali;51;5171
B A L I;TABANAN;5102043;RSU Bhakti Rahayu;Jl. Batukaru No.2 Br.Tuakilang, Tabanan;51;5102
B A L I;TABANAN;5102046;RSU Kasih Ibu Tabanan;Jl. Flamboyan No.9 kampung Kodok. Tegal Belodan;51;5102
B A L I;TABANAN;5102021;RS Dharma Kerti Tabanan;Jl. Teratai 16 Tabanan;51;5102
B A L I;TABANAN;5102045S;RSU DHARMANATHA;-;51;5102
B A L I;TABANAN;5102044S;RSU Wisma Prashanti;Jl. Yeh Gangga No. 9;51;5102
B A L I;TABANAN;5102010;RSU Tabanan;Jl. Pahlawan No. 14 Tabanan;51;5102
B A L I;TABANAN;5102032;RSU Dr GelGel;Jl. Mawar No. 76 Tabanan;51;5102
BALI;Karangasem;5107015;RSU Amlapura;Jl. Ngurah Rai - Amlapura;51;5107
NUSA TENGGARA BARAT;BIMA;5206015;RSU Bima;Jl. Langsat No. 1 Raba Kota Bima;52;5206
NUSA TENGGARA BARAT;BIMA;5206029S;RSUD SONDOSIA KAB. BIMA;Jl. Lintas Sumbawa Sondosia Kec. Bolo;52;5206
NUSA TENGGARA BARAT;DOMPU;5205014;RSU Dompu;Jl. Kesehatan No. 1 Dompu, NTB;52;5205
NUSA TENGGARA BARAT;KOTA BIMA;5206028;RS PKU Muhammadiyah Bima;Jalan Gajah Mada No 6 Kelurahan Monggonao;52;5206
NUSA TENGGARA BARAT;KOTA MATARAM;5271043;RSK Saint Antonius Ampenan;Jl. Koperasi 61 Ampenan Utara;52;5271
NUSA TENGGARA BARAT;KOTA MATARAM;5271098S;RS. BIO MEDIKA;Jl. Bung Karno 143 Pagutan Barat;52;5271
NUSA TENGGARA BARAT;KOTA MATARAM;5271065;RS Bhayangkara Mataram;Jl. Langko No.64,Mataram;52;5271
NUSA TENGGARA BARAT;KOTA MATARAM;5272003;RUMAH SAKIT HARAPAN KELUARGA;JL. ACHMAD YANI NO 9 SELAGALAS, SANDUBAYA;52;5272
NUSA TENGGARA BARAT;KOTA MATARAM;5271010;RSU PROVINSI NTB;Jl. Pejanggik No.6, Mataram;52;5271
NUSA TENGGARA BARAT;KOTA MATARAM;5271087;RSUD Kota Mataram;Jl. Bung Karno No.3 Pagutan raya Mataram;52;5271
NUSA TENGGARA BARAT;KOTA MATARAM;5271032;RS Islam Siti Hajar;Jl. Catur Warga Mataram;52;5271
NUSA TENGGARA BARAT;KOTA MATARAM;5271054;RS Jiwa Propinsi NTB;Jl. A Yani no. 1 Selagalas Cakranegara, Mataram;52;5271
NUSA TENGGARA BARAT;KOTA MATARAM;5271076;RS Risa Sentra Medika;Jl. Pejanggik No.115 Cakranegara,Mataram;52;5271
NUSA TENGGARA BARAT;KOTA MATARAM;5271021;RSAD REM Wira Bhakti Mataram;Jl. HOS Cokroaminoto 7 Mataram;52;5271
NUSA TENGGARA BARAT;LOMBOK BARAT;5201010;RSUD Patut Patuh Patju;Jl. H. Lalu Anggrat BA No. 2, Gerung;52;5201
NUSA TENGGARA BARAT;LOMBOK TENGAH;5202022;RS Islam Yatofa;Jl. Raya Bodak - Mantang, Km.7. Praya Lombok Tengah Nusa Tenggara Barat;52;5202
NUSA TENGGARA BARAT;LOMBOK TENGAH;5202011;RSU Praya;Jl. H. Lalu Hasyim, Kelurahan Tiwu Galih, Praya;52;5202
NUSA TENGGARA BARAT;LOMBOK TIMUR;5203024;RSI NAMIRA;Jl. K.H. Akhmad Dahlan No 17 Pancor;52;5203
NUSA TENGGARA BARAT;LOMBOK TIMUR;5203025S;RS RISA SENTRA MEDIKA LOMBOK TIMUR;JL.PEJANGGIK NO.78A-SELONG;52;5203
NUSA TENGGARA BARAT;LOMBOK TIMUR;5203012;RSU Dr R Sudjono;Jl. Prof M Yamin, SH. No.55 Selong;52;5203
NUSA TENGGARA BARAT;LOMBOK UTARA;5208002;RSU Kab. Lombok Utara;Jl. Raya Tanjung - Bayan, Tanjung Lombok Utara;52;5208
NUSA TENGGARA BARAT;SUMBAWA;5206027;RSUD Propinsi NTB di Sumbawa;Jl. Lintas Sumbawa-Bima KM. 5, Sumbawa Besar;52;5206
NUSA TENGGARA BARAT;SUMBAWA;5204013;RSU Sumbawa Besar;Jl. Garuda No. 5 Sumbawa Besar;52;5204
NUSA TENGGARA BARAT;SUMBAWA BARAT;5207002S;RSUD Kab. Sumbawa Barat;Jl. Undru, Taliwang;52;5207
NUSA TENGGARA TIMUR;ALOR;5307010;RSUD Alor;Jl. Dr Sutomo Kalabahi Kab Alor;53;5307
NUSA TENGGARA TIMUR;ALOR;5307021;RS Bergerak Kab.Alor;Jln. MASANG, RT 08 RW 04 KEL. WELAI TIMUR, KEC. TELUK MUTIARA, KAB. ALOR;53;5307
NUSA TENGGARA TIMUR;BELU;5306016;RSUD Belu;Jl. Dr Sutomo No.2 Atambua;53;5306
NUSA TENGGARA TIMUR;BELU;5306031;RS Sito Husada;Jl. KH.Dewantara No.15,Atambua Belu;53;5306
NUSA TENGGARA TIMUR;BELU;5306053;Rumkitban 09.08.02 Atambua;Jl. Piere Tendean, Gerbades, Kota Atambua;53;5306
NUSA TENGGARA TIMUR;BELU;5306020;RS Katholik Marianum Halilulik;Jl. Paroki Roh Kudus, Kab.Belu;53;5306
NUSA TENGGARA TIMUR;BELU;5306042;RS Penyangga Perbatasan Betun;Jl. Sukabihanawa Desa Kamanasa Kec.Malaka Tengah;53;5306
NUSA TENGGARA TIMUR;ENDE;5311024;RS St Antonius Jopu;Jopu Wolowaru, Ende- Flores;53;5311
NUSA TENGGARA TIMUR;ENDE;5311013;RSUD Ende;Jl. Prof Dr. WZ.Johanes Ende;53;5311
NUSA TENGGARA TIMUR;FLORES TIMUR;5309012;RSU Larantuka;Jl.Jend.Sudirman. No. 33 Kel.Sarotari Tengah,Larantuka,Flores Timur;53;5309
NUSA TENGGARA TIMUR;KOTA KUPANG;5371057S;RS Kartini;Jl. Frans Seda No. 17;53;5371
NUSA TENGGARA TIMUR;KOTA KUPANG;5371011;RSU Prof Dr WZ Johanes;Jl. Dr Moch Hatta No. 19 Kupang;53;5371
NUSA TENGGARA TIMUR;KOTA KUPANG;5303013;RSUD Kota Kupang;Jl. Timor Raya Pasir No. 134 Kelurahan Pasir Panjang;53;5303
NUSA TENGGARA TIMUR;KOTA KUPANG;5371052;RS Santo Carrolus Boromeus;Jl.HR Koroh, KM.08.Bello Kupang;53;5371
NUSA TENGGARA TIMUR;KOTA KUPANG;5371055;RUMAH SAKIT TNI AU EL TARI;Penfui, Kota Kupang;53;5371
NUSA TENGGARA TIMUR;KOTA KUPANG;5371046;RS TNI AL Lantamal VII Kupang;Jl. Yos Sudarso No. 5 Osmok, Kel Namosain Kec.Alak, Kupang;53;5371
NUSA TENGGARA TIMUR;KOTA KUPANG;5371047;RSIA Dedari;Jl. Rantai Damai No 69 D TDM, Kupang;53;5371
NUSA TENGGARA TIMUR;KOTA KUPANG;5371054;RS Mamami;Jl. Mongonsidi No 3, Kota Kupang;53;5371
NUSA TENGGARA TIMUR;KUPANG;5303033;RS Bhayangkara;Jl. Nangka No. 84 Kupang;53;5303
NUSA TENGGARA TIMUR;KUPANG;5303022;RS Tk.IV Wirasakti Kupang;Jl. Dr.DR.Moch Hatta No.9-11 ,Kupang;53;5303
NUSA TENGGARA TIMUR;KUPANG;5303045;RSUD Naibonat;Jl. Timor Raya KM.37 Oelamasi, Kupang;53;5303
NUSA TENGGARA TIMUR;LEMBATA;5308045;RSUD Lewoleba;Jl.Trans Lembata No.1,Lewoleba,Lembata;53;5308
NUSA TENGGARA TIMUR;LEMBATA;5309034;RS Kusta Lembata;Kab Lembata;53;5309
NUSA TENGGARA TIMUR;LEMBATA;5308023;RS Bukit Lewoleba;Lewoleba;53;5308
NUSA TENGGARA TIMUR;MANGGARAI;5313015;RSU Ruteng;Jl. DR.Soetomo No.1 Ruteng, Kab. Manggarai;53;5313
NUSA TENGGARA TIMUR;MANGGARAI;5313026;RS ST Rafael Cancar;Cancar Ruteng,Kab.Manggarai;53;5313
NUSA TENGGARA TIMUR;NGADA;5312014;RSU Bajawa;Jl. Diponegoro No. 5, Bajawa;53;5312
NUSA TENGGARA TIMUR;ROTE NDAO;5303024;"RSUD Rote Ndao Ba""a";"Jl. Ba""a-Busalangga, Kab. Rote Ndao";53;5303
NUSA TENGGARA TIMUR;SABU RAIJUA;5320002S;RSUD Sabu Raijua;Jl. Trans Seba - Bollou Km 7;53;5320
NUSA TENGGARA TIMUR;SIKKA;5310023;RS St Elizabeth Lela;Lela Maumerem,Kab.Sikka;53;5310
NUSA TENGGARA TIMUR;SIKKA;5310034;RSU St. Gabriel Kewapante Sikka;Kewapante Kabupaten Sikka;53;5310
NUSA TENGGARA TIMUR;SIKKA;5310012;RSU Dr TC Hillers Maumere;Jl.Wairklau - Maumere;53;5310
NUSA TENGGARA TIMUR;SUMBA BARAT;5301011;RS Kristen Lende Moripa;Jl. El Tari No.2 Waikabubak;53;5301
NUSA TENGGARA TIMUR;SUMBA BARAT;5301033;RSU Waikabubak;Jl. Adhyaksa, Km.3, Kel. Sobawawi, Kec. Loli,;53;5301
NUSA TENGGARA TIMUR;SUMBA BARAT DAYA;5301022;RS Karitas Weetabula;Jl. Bulgur No 1 - Weetebula;53;5301
NUSA TENGGARA TIMUR;SUMBA TENGAH;5316002S;RS BERGERAK SUMBA TENGAH;Wahibur, Ds. Umbu Mamijuk, Kec. Umbu Ratu Nggay Barat;53;5316
NUSA TENGGARA TIMUR;SUMBA TIMUR;5302023;RSUD Waingapu;Jl. Adam Malik No.54- Hambala Waingapu;53;5302
NUSA TENGGARA TIMUR;SUMBA TIMUR;5302012;RS Kristen Lindimara;Jl. Prof.DR WZ. Johannes No.6,Waingapu;53;5302
NUSA TENGGARA TIMUR;SUMBA TIMUR;5302034;RSU Imanuel Sumba;Jl. Nangka No.4,Waingapu-Sumba Timur;53;5302
NUSA TENGGARA TIMUR;TIMOR TENGAH SELATAN;5304014;RSU Soe;Jl. Boegenville No.7 Soe - Timor Tengah Selatan;53;5304
NUSA TENGGARA TIMUR;TIMOR TENGAH UTARA;5305024;Rumah Sakit Kusta dan Cacat Umum Bunda Pembantu Ab;Desa Naob Kecamatan Noemuti Timur;53;5305
NUSA TENGGARA TIMUR;TIMOR TENGAH UTARA;5305015;RSUD Kefamenanu;Jl. Letjen Suprapto Kefamenanu;53;5305
KALIMANTAN BARAT;BENGKAYANG;6102055;RS Bethesda Serukam;Serukam Kec.Samalantan Kab.Bengkayang;61;6102
KALIMANTAN BARAT;BENGKAYANG;6102012;RSUD Kab.Bengkayang;Jl. Sanggau Ledo No.20 Bengkayang;61;6102
KALIMANTAN BARAT;KAPUAS HULU;6108012S;RS Bergerak Badau Kapuas Hulu;Jl.Lintas Badau NA.Kantuk Dusun perumbang Desa Kekurak, Kec. Badau;61;6108
KALIMANTAN BARAT;KAPUAS HULU;6108011;RSUD Dr Achmad Diponegoro;Jl. Kom Yos Sudarso No.42 Putussibau;61;6108
KALIMANTAN BARAT;KETAPANG;6106016;RSU Dr. Agusdjam Ketapang;Jl. Panjaitan No.51 Ketapang;61;6106
KALIMANTAN BARAT;KETAPANG;6106020;RS Fatima;Jl. Jend Sudirman No.27, Ketapang;61;6106
KALIMANTAN BARAT;KOTA PONTIANAK;6171011;RSU Dr Sudarso PTK;Jl.dr. Soedarso No.1 Pontianak;61;6171
KALIMANTAN BARAT;KOTA PONTIANAK;6171033;RSU St.Antonius;Jl. KHW. Hasyim No.249, Pontianak;61;6171
KALIMANTAN BARAT;KOTA PONTIANAK;6171055;RSB Harapan Anda;Jl. KH W Hasyim 256 Pontianak;61;6171
KALIMANTAN BARAT;KOTA PONTIANAK;6171124;RSIA Anugerah Bunda Khatulistiwa;Jl. Ahmad Yani,Pontianak Selatan;61;6171
KALIMANTAN BARAT;KOTA PONTIANAK;6171067;Rumkit Bhayangkara Pontianak;Jl. K.S. Tubun 14, Pontianak;61;6171
KALIMANTAN BARAT;KOTA PONTIANAK;6171139S;Rumah Sakit Pendidikan Universitas Tanjungpura;Jl. Prof. Dr. H. Hadari Nawawi;61;6171
KALIMANTAN BARAT;KOTA PONTIANAK;6171136;Rumah Sakit Bersalin Nabasa;Jl. Sei Raya Dalam No. 65 Pontianak;61;6171
KALIMANTAN BARAT;KOTA PONTIANAK;6171078;RS Pro Medika;Jl. Gusti S. Lelanang Blok EA No.2-5, Kota Pontianak;61;6171
KALIMANTAN BARAT;KOTA PONTIANAK;6171044;RS Jiwa Daerah Sungai Bangkong;Jl. Ali Anyang No. 1 Pontianak;61;6171
KALIMANTAN BARAT;KOTA PONTIANAK;6171140S;RS KHARITAS BHAKTI;JL. SIAM NO.153;61;6171
KALIMANTAN BARAT;KOTA PONTIANAK;6171113;RSI Yarsi Pontianak;Jl. Tanjung Raya II Pontianak;61;6171
KALIMANTAN BARAT;KOTA PONTIANAK;6171138S;RSUD Sultan Syarif Mohamad Alkadrie;Jl. Komodor Yos Sudarso Pontianak;61;6171
KALIMANTAN BARAT;KOTA PONTIANAK;6171085;RS Bersalin Jeumpa;Jl. St. Abdurrahman No. 54 Pontianak;61;6171
KALIMANTAN BARAT;KOTA SINGKAWANG;6172044;Rumkit TK.IV Singkawang;Jl. Perwira No.H 15 Singkawang;61;6172
KALIMANTAN BARAT;KOTA SINGKAWANG;6172066;RS Jiwa Singkawang;Jl. Raya Singkawang Bengkayang KM 17;61;6172
KALIMANTAN BARAT;KOTA SINGKAWANG;6172113;RS Santo Vincentius;Jl. P Diponegoro 5 Singkawang;61;6172
KALIMANTAN BARAT;KOTA SINGKAWANG;6172011;RSUD Dr Abdul Aziz;Jl. Dr Soetomo No. 28, Singkawang;61;6172
KALIMANTAN BARAT;KOTA SINGKAWANG;6172070;RS Kusta Singkawang;Jl. Gn Sari 70 Singkawang;61;6172
KALIMANTAN BARAT;KOTA SINGKAWANG;6172124;RSU Harapan Bersama;Jl. P Belitung No.61 Singkawang;61;6172
KALIMANTAN BARAT;KUBU RAYA;6171022;RS Dam XII Ponianak;Jl. ADI SUCIPTO KM 6.5 SEI RAYA;61;6171
KALIMANTAN BARAT;KUBU RAYA;6112135;Rumkit Lanud Supadio;Jl. Raya Kuala Dua,Kubu Raya;61;6112
KALIMANTAN BARAT;KUBU RAYA;6112002S;RSIA ANUGRAH;Jl. Sungai Raya No. 43;61;6112
KALIMANTAN BARAT;LANDAK;6103013;RSUD Landak;Jl. Raya Ngabang Sanggau;61;6103
KALIMANTAN BARAT;MELAWI;6110012;RSUD Melawi;Jl. Kelakik KM4, Nanga Pinoh,Kab.Melawi-Kalbar;61;6110
KALIMANTAN BARAT;PONTIANAK;6104014;RSU Dr Rubini Mempawah;Jl.dr.Rubini Mempawah;61;6104
KALIMANTAN BARAT;SAMBAS;6101022;RSU Sambas;Jl. Pendidikan Sambas Tumuk Manggis Sambas;61;6101
KALIMANTAN BARAT;SAMBAS;6101135;RS Santa Elizabeth;Jl. Gusti Hamzah 029 Sambas;61;6101
KALIMANTAN BARAT;SAMBAS;6101033;RSU Pemangkat;Jl. A.Kadir Kasim 20 Pemangkat;61;6101
KALIMANTAN BARAT;SANGGAU;6105015;RSU Sanggau;Jl. Jend Sudirman Sanggau;61;6105
KALIMANTAN BARAT;SANGGAU;6105027;RS Bergerak Balai Karangan;Jl. Lintas Sekayam No. 1, Kec. Sekayam;61;6105
KALIMANTAN BARAT;SANGGAU;6105026;RS PTPN XIII Parindu;Binjai Kec.Tayan Hulu Sanggau;61;6105
KALIMANTAN BARAT;SEKADAU;6109012;RSUD Kab.Sekadau;Jl. Merdeka Timur KM. 06 Ds. Mungguk Kec. Sekadau Hilir Kab. Sekadau;61;6109
KALIMANTAN BARAT;SINTANG;6107023S;RUMKIT TK. IV 12 07 02 SINTANG;-;61;6107
KALIMANTAN BARAT;SINTANG;6107022;RUMAH SAKIT PRATAMA SINTANG;Jl. MT Haryono KM 3 Kec. Sintang;61;6107
KALIMANTAN BARAT;SINTANG;6107010;RSU Ade Moehamad Djoen Sintang;Jl. Patimura Sintang;61;6107
KALIMANTAN BARAT;SINTANG;6107021;RS Agape;Jl. Sintang-Pontianak Sintang;61;6107
KALIMANTAN TENGAH;BARITO SELATAN;6204016;RSUD JARAGA SASAMEH;Jl. Patianom No.6, Buntok;62;6204
KALIMANTAN TENGAH;BARITO TIMUR;6212020;RSUD Tamiang Layang;Jl. Nansarunai Tamiang Layang No.62;62;6212
KALIMANTAN TENGAH;BARITO UTARA;6205011;RSU Muara Teweh;Jl. Yetro Sinseng Muara Teweh;62;6205
KALIMANTAN TENGAH;GUNUNG MAS;6211026;RSUD Kuala Kurun;Jl. Jend. A. Yani No.43 Kuala Kurun Kalteng;62;6211
KALIMANTAN TENGAH;KAPUAS;6203015;RSUD Dr H Soemarno S;Jl. Tambun Bungai No. 16 Kuala Kapuas;62;6203
KALIMANTAN TENGAH;KATINGAN;6209024;RSUD Kasongan;Jl. Rumah Sakit No.1,Kasongan;62;6209
KALIMANTAN TENGAH;KOTA PALANGKA RAYA;6271068;RSJ Kalawa Atei;Jl. DI Panjaitan No. 01;62;6271
KALIMANTAN TENGAH;KOTA PALANGKA RAYA;6271023;Rumkit Tk.IV Palangkaraya;Jl. Diponegoro Palangkaraya;62;6271
KALIMANTAN TENGAH;KOTA PALANGKA RAYA;6271024S;RS ISLAM PKU MUHAMMADIYAH PALANGKARAYA;Jl. RTA Milono KM 2.5;62;6271
KALIMANTAN TENGAH;KOTA PALANGKA RAYA;6271025S;Rumkit Bhayangkara Palangka Raya;Jl. Ahmad Yani no 22;62;6271
KALIMANTAN TENGAH;KOTA PALANGKA RAYA;6271012;RSUD Dr Doris Sylvanus;Jl. Tambun Bungai No.4 Palangkaraya;62;6271
KALIMANTAN TENGAH;KOTAWARINGIN BARAT;6201012;RSUD Sultan Imanuddin;Jl. Sutan Syahrir No 17 Pangkalan Bun;62;6201
KALIMANTAN TENGAH;KOTAWARINGIN TIMUR;6202013;RSUD Dr Murjani Sampit;Jl. H M Arsyad No. 65 Sampit;62;6202
KALIMANTAN TENGAH;LAMANDAU;6207012;RSUD Lamandau;JL. TRANS KALIMANTAN KM.4;62;6207
KALIMANTAN TENGAH;MURUNG RAYA;6213022;RSUD Puruk Cahu;Jl. A. Yani No. 497, Puruk Cahu;62;6213
KALIMANTAN TENGAH;PULANG PISAU;6210015;RSUD Pulang Pisau;Jl. W.A.D Duha Komplek Perkantoran Kab. Pulang Pisau Provinsi Kalimantan Tengah;62;6210
KALIMANTAN TENGAH;SERUYAN;6208013S;RSUD Hanau;Jl. Sampit - Pangkalan Bun;62;6208
KALIMANTAN TENGAH;SERUYAN;6208014;RSUD Kuala Pembuang;Jl. A.Yani No.30,Kuala Pembuang;62;6208
KALIMANTAN TENGAH;SUKAMARA;6207033;RSUD Sukamara;Jl. Tjilik Riwut KM 5,5 Nomor 35 Sukamara;62;6207
KALIMANTAN SELATAN;BALANGAN;6311016;RSUD Balangan;Jl. Lingkar Timur Km.1,7 Paringin Kab.Balangan;63;6311
KALIMANTAN SELATAN;BANJAR;6306022;RS Rem 101 ;Jl. Mojopahit No.667 Sidoarjo;63;6306
KALIMANTAN SELATAN;BANJAR;6306022;RS Rem 101 Kandangan;Jl. A Yani Km. 31;63;6306
KALIMANTAN SELATAN;BANJAR;6303028;RSIA Mutiara Bunda;Jl. Taisir no.2 Kelurahan Jawa;63;6303
KALIMANTAN SELATAN;BANJAR;6303026;RS PTPN XIII D Salak;Danau Salak Martapura Kalsel;63;6303
KALIMANTAN SELATAN;BANJAR;6303027;RS PELITA INSANI;Jl. Sekumpul No. 66 Martapura;63;6303
KALIMANTAN SELATAN;BANJAR;6303015;RSUD Ratu Zalecha;Jl. Menteri Empat Martapura;63;6303
KALIMANTAN SELATAN;BANJAR;6304016;RSJ Sambang Lihum;Jl. Gubernur Syarkawi KM.3,9 Kec.Gambut;63;6304
KALIMANTAN SELATAN;BARITO KUALA;6304020;RSUD Abdul Aziz/Marabahan;Jl. Jend Sudirman No.10, Rt. 13 Rw. 001, Marabahan;63;6304
KALIMANTAN SELATAN;HULU SUNGAI SELATAN;6306011;RSU Brigjen H Hasan Basry;Jl. Jend Sudirman Kandangan;63;6306
KALIMANTAN SELATAN;HULU SUNGAI TENGAH;6307012;RSUD H Damanhuri Barabai;Jl. Murakata No. 4 Barabai;63;6307
KALIMANTAN SELATAN;HULU SUNGAI UTARA;6308013;RSU Pambalah Batung;Jl. Basuki Rahmat No. 1 Amuntai;63;6308
KALIMANTAN SELATAN;KOTA BANJAR BARU;6372015S;RSIA Lembayung Husada;Jl. A. Yani KM 36;63;6372
KALIMANTAN SELATAN;KOTA BANJAR BARU;6372016S;RUMKIT TK IV GUNTUNG PAYUNG;Jl. A. Yani Km 31 banjarbaru;63;6372
KALIMANTAN SELATAN;KOTA BANJAR BARU;6371141;RS TNI-Au Tk.IV Syamsudin Noor;Jl. Hercules No. 17 Banjarmasin;63;6371
KALIMANTAN SELATAN;KOTA BANJAR BARU;6372014;RSUD Banjarbaru;Jl. Palang Merah 2 Banjarbaru;63;6372
KALIMANTAN SELATAN;KOTA BANJARMASIN;6371013;RSUD Ulin Banjarmasin;Jl. Jen A Yani No.43, Banjarmasin;63;6371
KALIMANTAN SELATAN;KOTA BANJARMASIN;6371046;RS Islam Banjarmasin;Jl. Letjend S. Parman No. 88, Banjarmasin;63;6371
KALIMANTAN SELATAN;KOTA BANJARMASIN;6371061;RSB Pura Raharja;Jl. Rantauan Tengah Banjarmasin;63;6371
KALIMANTAN SELATAN;KOTA BANJARMASIN;6371094;RSU Sari Mulia;Jl. P Antasari 139B Banjarmasin;63;6371
KALIMANTAN SELATAN;KOTA BANJARMASIN;6371115;RSB Renata;Jl. A Yani No. 149 Banjarmasin;63;6371
KALIMANTAN SELATAN;KOTA BANJARMASIN;6371130;RSK Bedah Siaga;Jl. A Yani No. 149 Banjarmasin;63;6371
KALIMANTAN SELATAN;KOTA BANJARMASIN;6371152;Rumkit Bhayangkara Banjarmasin;Jl. A. Yani Km.3,5 Banjarmasin;63;6371
KALIMANTAN SELATAN;KOTA BANJARMASIN;6371024;RSU Suaka Insan;Jl. H Zafri Zamzam Banjarmasin;63;6371
KALIMANTAN SELATAN;KOTA BANJARMASIN;6371050;Rumkit Tk.III Dr. R.Soeharsono.;Jl. Mayjen Soetoyo S 408 Banjarmasin;63;6371
KALIMANTAN SELATAN;KOTA BANJARMASIN;6371072;RSUD Dr.H.Moch.Ansari Saleh;Jl. Brig Jend H Hasan Basry No.1,Banjarmasin;63;6371
KALIMANTAN SELATAN;KOTA BANJARMASIN;6371104;RS Puri Paramita;Jl. A Yani Km 3 1/2 Banjarmasin;63;6371
KALIMANTAN SELATAN;KOTA BANJARMASIN;6371126;RSB Ibunda Siti;Jl. Kol Sugio No. 51 Banjarmasin;63;6371
KALIMANTAN SELATAN;KOTA BANJARMASIN;6371153S;RSGB GUSTI HASAN AMAN;Jl, Simpang Ulin No. 28;63;6371
KALIMANTAN SELATAN;KOTA BARU;6302014;RSUD Kotabaru;Jl. H Hasan Basri No.57, Kotabaru;63;6302
KALIMANTAN SELATAN;TABALONG;6309025;RS Pertamina Tanjung;Tanjung Kab Tabalong;63;6309
KALIMANTAN SELATAN;TABALONG;6309014;RSUD H. Badaruddin/Tanjung;Jl. Jaksa Agung Suprapto Tanjung;63;6309
KALIMANTAN SELATAN;TANAH BUMBU;6310015;RSUD dr. H. ANDI ABDURRAHMAN NOOR;Jl. HM. Amin KM. 10 RT. 03, Desa Sepunggur, Kec. Kusan Hilir, Kab.Tanah Bumbu, Kalimantan Selatan;63;6310
KALIMANTAN SELATAN;TANAH LAUT;6301013;RSUD H Boejasin Pelaihari;Jl. Hadji Boejasin No.68 Kab. Tanah Laut;63;6301
KALIMANTAN SELATAN;TAPIN;6305010;RSU Datu Sanggul Rantau;Jl. Brigjen H Basri Rantau;63;6305
KALIMANTAN TIMUR;BERAU;6405011;RSU Dr. Abd.Rivai Berau;Jl. Pulau Panjang No.275 Tanjung Redeb;64;6405
KALIMANTAN TIMUR;BULUNGAN;6407013;RS Pertamina Bunyu;Jl.Serdang P.Bunyu;64;6407
KALIMANTAN TIMUR;BULUNGAN;6404021;RSUD Tanjung Selor;Jl. Cendrawasih Tanjung.Selor;64;6404
KALIMANTAN TIMUR;KOTA BALIKPAPAN;6471014;RSUD Dr. Kanujoso Djatiwibowo;Jl. M.T. Haryono Ring Road Balikpapan No.656;64;6471
KALIMANTAN TIMUR;KOTA BALIKPAPAN;6471036;Rumkit Tk.III Dr R Hardjanto;Jl. Tanjungpura I Balikpapan;64;6471
KALIMANTAN TIMUR;KOTA BALIKPAPAN;6471051;RS Restu Ibu;Jl. Jend A.Yani No. 12 Balikpapan Kalimantan Timur;64;6471
KALIMANTAN TIMUR;KOTA BALIKPAPAN;6471077;RS Bedah Bersalin dan Kesehatan Kerja;Jl. MT.Haryono Komplek Balikpapan Baru Blok A.3A No.7-9;64;6471
KALIMANTAN TIMUR;KOTA BALIKPAPAN;6471074;RS. IBU DAN ANAK PERMATA HATI;Jl. Imam Bonjol no. 01;64;6471
KALIMANTAN TIMUR;KOTA BALIKPAPAN;6471025;RS Pertamina Balikpapan;Jl. Jend Sudirman Balikpapan;64;6471
KALIMANTAN TIMUR;KOTA BALIKPAPAN;6471075;SILOAM HOSPITALS BALIKPAPAN;JL.MT.Haryono No. 09 Ring Road;64;6471
KALIMANTAN TIMUR;KOTA BALIKPAPAN;6471076;Rumah Sakit Bedah Harapan Mulya;Jl. Wiluyo Puspoyudo No. 30;64;6471
KALIMANTAN TIMUR;KOTA BALIKPAPAN;6471062;RSB Sayang Ibu Balikpapan;Jl. Wain No.33,Kebun Sayur,Balikpapan;64;6471
KALIMANTAN TIMUR;KOTA BALIKPAPAN;6471073;Rumkit Bhayangkara Balikpapan;Jl. Jend. Sudirman No.14, Balikpapan;64;6471
KALIMANTAN TIMUR;KOTA BALIKPAPAN;6471078S;RS TINGKAT IV LANUD BALIKPAPAN;Jl. Marsma Iswahyudi RT 31 Kel. Sepinggan Raya Kec. Balikpapan Selatan;64;6471
KALIMANTAN TIMUR;KOTA BONTANG;6474021;RS Pupuk Kaltim;Komplek Pupuk Kaltim Bontang;64;6474
KALIMANTAN TIMUR;KOTA BONTANG;6474033;RS Amalia;Jl. R. Soeprapto No. 22 Bontang - Kalimantan Timur;64;6474
KALIMANTAN TIMUR;KOTA BONTANG;6474010;RS LNG Badak;Bontang Selatan Kotip Bontang;64;6474
KALIMANTAN TIMUR;KOTA BONTANG;6474034S;RUMAH SAKIT ISLAM BONTANG;Jl.BrigJen Katamso No.40;64;6474
KALIMANTAN TIMUR;KOTA BONTANG;6474032;RSUD Kota Bontang;Jl. Letjend. S. Parman No. 01;64;6474
KALIMANTAN TIMUR;KOTA SAMARINDA;6472119;RS Bersalin Ibu dan Anak Kasih Cendrawasih;Jl. Cenderawasih;64;6472
KALIMANTAN TIMUR;KOTA SAMARINDA;6472015;RSUD H A Wahab Sjahranie;Jl. Dr. Soetomo, Samarinda;64;6472
KALIMANTAN TIMUR;KOTA SAMARINDA;6472041;RS Dim 0901 Samarinda;Jl. Jen Sudirman no Samarinda;64;6472
